total_pnl,return_pct,max_drawdown_pct,total_trades,win_rate,profit_factor,final_balance,avg_trade_pnl,param_fibo_primary,param_fibo_secondary,param_sl_atr_multiplier,param_order_ttl_seconds,symbol
2.695376523500001,0.11046467511498577,0.41494607006410006,7,57.14285714285714,1.3243573892392941,2002.2092935022997,0.38505378907142873,0.786,0.382,1.5,300,BTCUSDT
2.695376523500001,0.11046467511498577,0.41494607006410006,7,57.14285714285714,1.3243573892392941,2002.2092935022997,0.38505378907142873,0.786,0.382,1.5,600,BTCUSDT
2.695376523500001,0.11046467511498577,0.41494607006410006,7,57.14285714285714,1.3243573892392941,2002.2092935022997,0.38505378907142873,0.786,0.5,1.5,300,BTCUSDT
2.695376523500001,0.11046467511498577,0.41494607006410006,7,57.14285714285714,1.3243573892392941,2002.2092935022997,0.38505378907142873,0.786,0.5,1.5,600,BTCUSDT
2.695376523500001,0.11046467511498577,0.41494607006410006,7,57.14285714285714,1.3243573892392941,2002.2092935022997,0.38505378907142873,0.786,0.618,1.5,300,BTCUSDT
2.695376523500001,0.11046467511498577,0.41494607006410006,7,57.14285714285714,1.3243573892392941,2002.2092935022997,0.38505378907142873,0.786,0.618,1.5,600,BTCUSDT
2.609833191000014,0.11083143159000884,0.3248696088649506,7,57.14285714285714,1.4012385420409388,2002.2166286318002,0.372833313000002,0.786,0.382,2.0,300,BTCUSDT
2.609833191000014,0.11083143159000884,0.3248696088649506,7,57.14285714285714,1.4012385420409388,2002.2166286318002,0.372833313000002,0.786,0.382,2.0,600,BTCUSDT
2.609833191000014,0.11083143159000884,0.3248696088649506,7,57.14285714285714,1.4012385420409388,2002.2166286318002,0.372833313000002,0.786,0.5,2.0,300,BTCUSDT
2.609833191000014,0.11083143159000884,0.3248696088649506,7,57.14285714285714,1.4012385420409388,2002.2166286318002,0.372833313000002,0.786,0.5,2.0,600,BTCUSDT
2.609833191000014,0.11083143159000884,0.3248696088649506,7,57.14285714285714,1.4012385420409388,2002.2166286318002,0.372833313000002,0.786,0.618,2.0,300,BTCUSDT
2.609833191000014,0.11083143159000884,0.3248696088649506,7,57.14285714285714,1.4012385420409388,2002.2166286318002,0.372833313000002,0.786,0.618,2.0,600,BTCUSDT
2.2233252510000208,0.09470252719000882,0.27137159566463576,7,57.14285714285714,1.4092711721657711,2001.8940505438002,0.317617893000003,0.786,0.382,2.5,300,BTCUSDT
2.2233252510000208,0.09470252719000882,0.27137159566463576,7,57.14285714285714,1.4092711721657711,2001.8940505438002,0.317617893000003,0.786,0.382,2.5,600,BTCUSDT
2.2233252510000208,0.09470252719000882,0.27137159566463576,7,57.14285714285714,1.4092711721657711,2001.8940505438002,0.317617893000003,0.786,0.5,2.5,300,BTCUSDT
2.2233252510000208,0.09470252719000882,0.27137159566463576,7,57.14285714285714,1.4092711721657711,2001.8940505438002,0.317617893000003,0.786,0.5,2.5,600,BTCUSDT
2.2233252510000208,0.09470252719000882,0.27137159566463576,7,57.14285714285714,1.4092711721657711,2001.8940505438002,0.317617893000003,0.786,0.618,2.5,300,BTCUSDT
2.2233252510000208,0.09470252719000882,0.27137159566463576,7,57.14285714285714,1.4092711721657711,2001.8940505438002,0.317617893000003,0.786,0.618,2.5,600,BTCUSDT
2.202896742000007,0.09143077877999986,0.3249356512781526,7,57.14285714285714,1.338675697770606,2001.8286155756,0.3146995345714296,0.5,0.382,2.0,300,BTCUSDT
2.202896742000007,0.09143077877999986,0.3249356512781526,7,57.14285714285714,1.338675697770606,2001.8286155756,0.3146995345714296,0.5,0.382,2.0,600,BTCUSDT
2.202896742000007,0.09143077877999986,0.3249356512781526,7,57.14285714285714,1.338675697770606,2001.8286155756,0.3146995345714296,0.5,0.5,2.0,300,BTCUSDT
2.202896742000007,0.09143077877999986,0.3249356512781526,7,57.14285714285714,1.338675697770606,2001.8286155756,0.3146995345714296,0.5,0.5,2.0,600,BTCUSDT
2.202896742000007,0.09143077877999986,0.3249356512781526,7,57.14285714285714,1.338675697770606,2001.8286155756,0.3146995345714296,0.5,0.618,2.0,300,BTCUSDT
2.202896742000007,0.09143077877999986,0.3249356512781526,7,57.14285714285714,1.338675697770606,2001.8286155756,0.3146995345714296,0.5,0.618,2.0,600,BTCUSDT
2.202896742000007,0.09143077877999986,0.3249356512781526,7,57.14285714285714,1.338675697770606,2001.8286155756,0.3146995345714296,0.618,0.382,2.0,300,BTCUSDT
2.202896742000007,0.09143077877999986,0.3249356512781526,7,57.14285714285714,1.338675697770606,2001.8286155756,0.3146995345714296,0.618,0.382,2.0,600,BTCUSDT
2.202896742000007,0.09143077877999986,0.3249356512781526,7,57.14285714285714,1.338675697770606,2001.8286155756,0.3146995345714296,0.618,0.5,2.0,300,BTCUSDT
2.202896742000007,0.09143077877999986,0.3249356512781526,7,57.14285714285714,1.338675697770606,2001.8286155756,0.3146995345714296,0.618,0.5,2.0,600,BTCUSDT
2.202896742000007,0.09143077877999986,0.3249356512781526,7,57.14285714285714,1.338675697770606,2001.8286155756,0.3146995345714296,0.618,0.618,2.0,300,BTCUSDT
2.202896742000007,0.09143077877999986,0.3249356512781526,7,57.14285714285714,1.338675697770606,2001.8286155756,0.3146995345714296,0.618,0.618,2.0,600,BTCUSDT
2.152794591499992,0.08459713803498516,0.4150585229678902,7,57.14285714285714,1.259063929354362,2001.6919427606997,0.30754208449999887,0.5,0.382,1.5,300,BTCUSDT
2.152794591499992,0.08459713803498516,0.4150585229678902,7,57.14285714285714,1.259063929354362,2001.6919427606997,0.30754208449999887,0.5,0.382,1.5,600,BTCUSDT
2.152794591499992,0.08459713803498516,0.4150585229678902,7,57.14285714285714,1.259063929354362,2001.6919427606997,0.30754208449999887,0.5,0.5,1.5,300,BTCUSDT
2.152794591499992,0.08459713803498516,0.4150585229678902,7,57.14285714285714,1.259063929354362,2001.6919427606997,0.30754208449999887,0.5,0.5,1.5,600,BTCUSDT
2.152794591499992,0.08459713803498516,0.4150585229678902,7,57.14285714285714,1.259063929354362,2001.6919427606997,0.30754208449999887,0.5,0.618,1.5,300,BTCUSDT
2.152794591499992,0.08459713803498516,0.4150585229678902,7,57.14285714285714,1.259063929354362,2001.6919427606997,0.30754208449999887,0.5,0.618,1.5,600,BTCUSDT
2.152794591499992,0.08459713803498516,0.4150585229678902,7,57.14285714285714,1.259063929354362,2001.6919427606997,0.30754208449999887,0.618,0.382,1.5,300,BTCUSDT
2.152794591499992,0.08459713803498516,0.4150585229678902,7,57.14285714285714,1.259063929354362,2001.6919427606997,0.30754208449999887,0.618,0.382,1.5,600,BTCUSDT
2.152794591499992,0.08459713803498516,0.4150585229678902,7,57.14285714285714,1.259063929354362,2001.6919427606997,0.30754208449999887,0.618,0.5,1.5,300,BTCUSDT
2.152794591499992,0.08459713803498516,0.4150585229678902,7,57.14285714285714,1.259063929354362,2001.6919427606997,0.30754208449999887,0.618,0.5,1.5,600,BTCUSDT
2.152794591499992,0.08459713803498516,0.4150585229678902,7,57.14285714285714,1.259063929354362,2001.6919427606997,0.30754208449999887,0.618,0.618,1.5,300,BTCUSDT
2.152794591499992,0.08459713803498516,0.4150585229678902,7,57.14285714285714,1.259063929354362,2001.6919427606997,0.30754208449999887,0.618,0.618,1.5,600,BTCUSDT
1.9520342850000165,0.0817687586500142,0.27140837730753575,7,57.14285714285714,1.3593317529994273,2001.6353751730003,0.27886204071428805,0.5,0.382,2.5,300,BTCUSDT
1.9520342850000165,0.0817687586500142,0.27140837730753575,7,57.14285714285714,1.3593317529994273,2001.6353751730003,0.27886204071428805,0.5,0.382,2.5,600,BTCUSDT
1.9520342850000165,0.0817687586500142,0.27140837730753575,7,57.14285714285714,1.3593317529994273,2001.6353751730003,0.27886204071428805,0.5,0.5,2.5,300,BTCUSDT
1.9520342850000165,0.0817687586500142,0.27140837730753575,7,57.14285714285714,1.3593317529994273,2001.6353751730003,0.27886204071428805,0.5,0.5,2.5,600,BTCUSDT
1.9520342850000165,0.0817687586500142,0.27140837730753575,7,57.14285714285714,1.3593317529994273,2001.6353751730003,0.27886204071428805,0.5,0.618,2.5,300,BTCUSDT
1.9520342850000165,0.0817687586500142,0.27140837730753575,7,57.14285714285714,1.3593317529994273,2001.6353751730003,0.27886204071428805,0.5,0.618,2.5,600,BTCUSDT
1.9520342850000165,0.0817687586500142,0.27140837730753575,7,57.14285714285714,1.3593317529994273,2001.6353751730003,0.27886204071428805,0.618,0.382,2.5,300,BTCUSDT
1.9520342850000165,0.0817687586500142,0.27140837730753575,7,57.14285714285714,1.3593317529994273,2001.6353751730003,0.27886204071428805,0.618,0.382,2.5,600,BTCUSDT
1.9520342850000165,0.0817687586500142,0.27140837730753575,7,57.14285714285714,1.3593317529994273,2001.6353751730003,0.27886204071428805,0.618,0.5,2.5,300,BTCUSDT
1.9520342850000165,0.0817687586500142,0.27140837730753575,7,57.14285714285714,1.3593317529994273,2001.6353751730003,0.27886204071428805,0.618,0.5,2.5,600,BTCUSDT
1.9520342850000165,0.0817687586500142,0.27140837730753575,7,57.14285714285714,1.3593317529994273,2001.6353751730003,0.27886204071428805,0.618,0.618,2.5,300,BTCUSDT
1.9520342850000165,0.0817687586500142,0.27140837730753575,7,57.14285714285714,1.3593317529994273,2001.6353751730003,0.27886204071428805,0.618,0.618,2.5,600,BTCUSDT
0.2553096930004053,-0.012882795429959517,0.7716667907767811,10,50.0,1.0165276092313438,1999.7423440914008,0.025530969300040528,0.786,0.382,2.5,900,BTCUSDT
0.2553096930004053,-0.012882795429959517,0.7716667907767811,10,50.0,1.0165276092313438,1999.7423440914008,0.025530969300040528,0.786,0.5,2.5,900,BTCUSDT
0.2553096930004053,-0.012882795429959517,0.7716667907767811,10,50.0,1.0165276092313438,1999.7423440914008,0.025530969300040528,0.786,0.618,2.5,900,BTCUSDT
0.11499440550046836,-0.025160386704965277,0.9317759445156526,10,50.0,1.006164022245453,1999.4967922659007,0.011499440550046836,0.786,0.382,2.0,900,BTCUSDT
0.11499440550046836,-0.025160386704965277,0.9317759445156526,10,50.0,1.006164022245453,1999.4967922659007,0.011499440550046836,0.786,0.5,2.0,900,BTCUSDT
0.11499440550046836,-0.025160386704965277,0.9317759445156526,10,50.0,1.006164022245453,1999.4967922659007,0.011499440550046836,0.786,0.618,2.0,900,BTCUSDT
-0.015981272999599172,-0.02581656396995413,0.771771382313956,10,50.0,0.9989654437634048,1999.483668720601,-0.0015981272999599171,0.5,0.382,2.5,900,BTCUSDT
-0.015981272999599172,-0.02581656396995413,0.771771382313956,10,50.0,0.9989654437634048,1999.483668720601,-0.0015981272999599171,0.5,0.5,2.5,900,BTCUSDT
-0.015981272999599172,-0.02581656396995413,0.771771382313956,10,50.0,0.9989654437634048,1999.483668720601,-0.0015981272999599171,0.5,0.618,2.5,900,BTCUSDT
-0.015981272999599172,-0.02581656396995413,0.771771382313956,10,50.0,0.9989654437634048,1999.483668720601,-0.0015981272999599171,0.618,0.382,2.5,900,BTCUSDT
-0.015981272999599172,-0.02581656396995413,0.771771382313956,10,50.0,0.9989654437634048,1999.483668720601,-0.0015981272999599171,0.618,0.5,2.5,900,BTCUSDT
-0.015981272999599172,-0.02581656396995413,0.771771382313956,10,50.0,0.9989654437634048,1999.483668720601,-0.0015981272999599171,0.618,0.618,2.5,900,BTCUSDT
-0.29194204349953856,-0.044561039514974254,0.9319653643021154,10,50.0,0.9843510887100776,1999.1087792097005,-0.029194204349953855,0.5,0.382,2.0,900,BTCUSDT
-0.29194204349953856,-0.044561039514974254,0.9319653643021154,10,50.0,0.9843510887100776,1999.1087792097005,-0.029194204349953855,0.5,0.5,2.0,900,BTCUSDT
-0.29194204349953856,-0.044561039514974254,0.9319653643021154,10,50.0,0.9843510887100776,1999.1087792097005,-0.029194204349953855,0.5,0.618,2.0,900,BTCUSDT
-0.29194204349953856,-0.044561039514974254,0.9319653643021154,10,50.0,0.9843510887100776,1999.1087792097005,-0.029194204349953855,0.618,0.382,2.0,900,BTCUSDT
-0.29194204349953856,-0.044561039514974254,0.9319653643021154,10,50.0,0.9843510887100776,1999.1087792097005,-0.029194204349953855,0.618,0.5,2.0,900,BTCUSDT
-0.29194204349953856,-0.044561039514974254,0.9319653643021154,10,50.0,0.9843510887100776,1999.1087792097005,-0.029194204349953855,0.618,0.618,2.0,900,BTCUSDT
-0.6117886739994525,-0.0690059238599929,1.1694234875654166,10,50.0,0.9738768447843749,1998.6198815228001,-0.06117886739994525,0.786,0.382,1.5,900,BTCUSDT
-0.6117886739994525,-0.0690059238599929,1.1694234875654166,10,50.0,0.9738768447843749,1998.6198815228001,-0.06117886739994525,0.786,0.5,1.5,900,BTCUSDT
-0.6117886739994525,-0.0690059238599929,1.1694234875654166,10,50.0,0.9738768447843749,1998.6198815228001,-0.06117886739994525,0.786,0.618,1.5,900,BTCUSDT
-1.1543706059994614,-0.09487346093999349,1.1697404084291732,10,50.0,0.9507087924336008,1998.1025307812001,-0.11543706059994614,0.5,0.382,1.5,900,BTCUSDT
-1.1543706059994614,-0.09487346093999349,1.1697404084291732,10,50.0,0.9507087924336008,1998.1025307812001,-0.11543706059994614,0.5,0.5,1.5,900,BTCUSDT
-1.1543706059994614,-0.09487346093999349,1.1697404084291732,10,50.0,0.9507087924336008,1998.1025307812001,-0.11543706059994614,0.5,0.618,1.5,900,BTCUSDT
-1.1543706059994614,-0.09487346093999349,1.1697404084291732,10,50.0,0.9507087924336008,1998.1025307812001,-0.11543706059994614,0.618,0.382,1.5,900,BTCUSDT
-1.1543706059994614,-0.09487346093999349,1.1697404084291732,10,50.0,0.9507087924336008,1998.1025307812001,-0.11543706059994614,0.618,0.5,1.5,900,BTCUSDT
-1.1543706059994614,-0.09487346093999349,1.1697404084291732,10,50.0,0.9507087924336008,1998.1025307812001,-0.11543706059994614,0.618,0.618,1.5,900,BTCUSDT
-2.405465517499627,-0.13195568537496455,0.48862024623967826,6,50.0,0.781441617730961,1997.3608862925007,-0.4009109195832712,0.786,0.382,2.5,300,ETHUSDT
-2.405465517499627,-0.13195568537496455,0.48862024623967826,6,50.0,0.781441617730961,1997.3608862925007,-0.4009109195832712,0.786,0.382,2.5,600,ETHUSDT
-2.405465517499627,-0.13195568537496455,0.48862024623967826,6,50.0,0.781441617730961,1997.3608862925007,-0.4009109195832712,0.786,0.5,2.5,300,ETHUSDT
-2.405465517499627,-0.13195568537496455,0.48862024623967826,6,50.0,0.781441617730961,1997.3608862925007,-0.4009109195832712,0.786,0.5,2.5,600,ETHUSDT
-2.405465517499627,-0.13195568537496455,0.48862024623967826,6,50.0,0.781441617730961,1997.3608862925007,-0.4009109195832712,0.786,0.618,2.5,300,ETHUSDT
-2.405465517499627,-0.13195568537496455,0.48862024623967826,6,50.0,0.781441617730961,1997.3608862925007,-0.4009109195832712,0.786,0.618,2.5,600,ETHUSDT
-2.4722168299996277,-0.13517675899995538,0.48863654029563236,6,50.0,0.7753766549334481,1997.296464820001,-0.4120361383332713,0.5,0.382,2.5,300,ETHUSDT
